"datesold","price","bedrooms"
"2015-06-02 00:00:00",572000,"4"
"2015-06-02 00:00:00",495000,"2"
"2015-06-02 00:00:00",568000,"0"
"2015-06-03 00:00:00",418000,"3"
"2015-06-03 00:00:00",445000,"3"
"2015-06-03 00:00:00",460000,"3"
"2015-06-03 00:00:00",561000,"3"
"2015-06-03 00:00:00",578000,"4"
"2015-06-03 00:00:00",588000,"3"
"2015-06-03 00:00:00",650000,"4"
"2015-06-04 00:00:00",405000,"3"
"2015-06-04 00:00:00",415000,"3"
"2015-06-04 00:00:00",433000,"3"
"2015-06-04 00:00:00",560000,"3"
"2015-06-04 00:00:00",560000,"4"
"2015-06-04 00:00:00",585000,"3"
"2015-06-04 00:00:00",652000,"4"
"2015-06-04 00:00:00",370000,"1"
"2015-06-04 00:00:00",418000,"2"
"2015-06-05 00:00:00",440000,"3"
"2015-06-05 00:00:00",475000,"3"
"2015-06-05 00:00:00",490000,"3"
"2015-06-05 00:00:00",500000,"4"
"2015-06-05 00:00:00",505000,"4"
"2015-06-05 00:00:00",510000,"3"
"2015-06-05 00:00:00",540000,"4"
"2015-06-05 00:00:00",656000,"4"
"2015-06-05 00:00:00",740000,"5"
"2015-06-05 00:00:00",780000,"4"
"2015-06-05 00:00:00",785000,"4"
"2015-06-05 00:00:00",328000,"2"
"2015-06-05 00:00:00",380000,"2"
"2015-06-05 00:00:00",595000,"2"
"2015-06-05 00:00:00",680000,"2"
"2015-06-06 00:00:00",377000,"2"
"2015-06-06 00:00:00",417000,"3"
"2015-06-06 00:00:00",477000,"3"
"2015-06-06 00:00:00",590000,"3"
"2015-06-06 00:00:00",750000,"4"
"2015-06-06 00:00:00",1010000,"4"
"2015-06-06 00:00:00",445000,"2"
"2015-06-07 00:00:00",975000,"5"
"2015-06-08 00:00:00",490000,"4"
"2015-06-09 00:00:00",272000,"3"
"2015-06-09 00:00:00",402000,"4"
"2015-06-09 00:00:00",415000,"3"
"2015-06-09 00:00:00",435000,"3"
"2015-06-09 00:00:00",490000,"3"
"2015-06-09 00:00:00",491000,"3"
"2015-06-09 00:00:00",500000,"4"
"2015-06-09 00:00:00",615000,"4"
"2015-06-09 00:00:00",650000,"4"
"2015-06-09 00:00:00",800000,"4"
"2015-06-09 00:00:00",865000,"4"
"2015-06-09 00:00:00",406500,"1"
"2015-06-10 00:00:00",379550,"3"
"2015-06-10 00:00:00",441000,"3"
"2015-06-10 00:00:00",485500,"3"
"2015-06-10 00:00:00",656600,"4"
"2015-06-10 00:00:00",680000,"5"
"2015-06-10 00:00:00",399000,"3"
"2015-06-10 00:00:00",455000,"2"
"2015-06-11 00:00:00",445000,"3"
"2015-06-11 00:00:00",451000,"3"
"2015-06-11 00:00:00",545000,"4"
"2015-06-11 00:00:00",546000,"4"
"2015-06-11 00:00:00",630000,"3"
"2015-06-11 00:00:00",1100000,"4"
"2015-06-11 00:00:00",367000,"1"
"2015-06-11 00:00:00",400000,"2"
"2015-06-11 00:00:00",612500,"3"
"2015-06-12 00:00:00",446000,"3"
"2015-06-12 00:00:00",555500,"4"
"2015-06-12 00:00:00",595000,"4"
"2015-06-12 00:00:00",605000,"5"
"2015-06-12 00:00:00",671555,"3"
"2015-06-13 00:00:00",375000,"3"
"2015-06-13 00:00:00",471500,"3"
"2015-06-13 00:00:00",487500,"3"
"2015-06-13 00:00:00",530000,"4"
"2015-06-13 00:00:00",550000,"3"
"2015-06-13 00:00:00",556000,"3"
"2015-06-13 00:00:00",560000,"3"
"2015-06-13 00:00:00",605000,"4"
"2015-06-13 00:00:00",615000,"3"
"2015-06-13 00:00:00",630000,"4"
"2015-06-13 00:00:00",655000,"3"
"2015-06-13 00:00:00",655000,"3"
"2015-06-13 00:00:00",683000,"3"
"2015-06-13 00:00:00",684000,"4"
"2015-06-13 00:00:00",755000,"4"
"2015-06-13 00:00:00",762000,"4"
"2015-06-13 00:00:00",814000,"3"
"2015-06-13 00:00:00",905000,"0"
"2015-06-13 00:00:00",975000,"4"
"2015-06-13 00:00:00",1045000,"4"
"2015-06-13 00:00:00",1075000,"4"
"2015-06-15 00:00:00",410000,"3"
"2015-06-15 00:00:00",441000,"3"
"2015-06-15 00:00:00",444950,"3"
"2015-06-15 00:00:00",449975,"3"
"2015-06-15 00:00:00",477500,"4"
"2015-06-15 00:00:00",480000,"3"
"2015-06-15 00:00:00",538000,"4"
"2015-06-15 00:00:00",635000,"4"
"2015-06-15 00:00:00",643000,"4"
"2015-06-15 00:00:00",650000,"4"
"2015-06-15 00:00:00",870000,"3"
"2015-06-15 00:00:00",946000,"4"
"2015-06-15 00:00:00",242250,"1"
"2015-06-16 00:00:00",460000,"4"
"2015-06-16 00:00:00",571500,"4"
"2015-06-16 00:00:00",625000,"3"
"2015-06-16 00:00:00",675000,"4"
"2015-06-16 00:00:00",900000,"4"
"2015-06-16 00:00:00",1750000,"4"
"2015-06-16 00:00:00",234000,"1"
"2015-06-17 00:00:00",399000,"3"
"2015-06-17 00:00:00",430000,"4"
"2015-06-17 00:00:00",450000,"3"
"2015-06-17 00:00:00",580000,"3"
"2015-06-17 00:00:00",595000,"3"
"2015-06-17 00:00:00",815000,"4"
"2015-06-17 00:00:00",978000,"4"
"2015-06-18 00:00:00",411500,"2"
"2015-06-18 00:00:00",423000,"3"
"2015-06-18 00:00:00",508000,"3"
"2015-06-18 00:00:00",920000,"4"
"2015-06-18 00:00:00",1113000,"2"
"2015-06-18 00:00:00",482500,"1"
"2015-06-19 00:00:00",376000,"3"
"2015-06-19 00:00:00",420000,"3"
"2015-06-19 00:00:00",422000,"3"
"2015-06-19 00:00:00",466500,"3"
"2015-06-19 00:00:00",495000,"4"
"2015-06-19 00:00:00",613500,"4"
"2015-06-19 00:00:00",615000,"3"
"2015-06-19 00:00:00",835000,"5"
"2015-06-19 00:00:00",471000,"2"
"2015-06-19 00:00:00",576000,"3"
"2015-06-19 00:00:00",679000,"2"
"2015-06-20 00:00:00",440000,"3"
"2015-06-20 00:00:00",495000,"3"
"2015-06-20 00:00:00",525000,"3"
"2015-06-20 00:00:00",553000,"3"
"2015-06-20 00:00:00",650000,"4"
"2015-06-20 00:00:00",678000,"3"
"2015-06-20 00:00:00",690000,"4"
"2015-06-20 00:00:00",750000,"4"
"2015-06-20 00:00:00",800000,"5"
"2015-06-20 00:00:00",925000,"5"
"2015-06-20 00:00:00",927500,"3"
"2015-06-20 00:00:00",1085000,"4"
"2015-06-21 00:00:00",582550,"4"
"2015-06-22 00:00:00",505000,"3"
"2015-06-22 00:00:00",605000,"4"
"2015-06-22 00:00:00",625000,"5"
"2015-06-22 00:00:00",662500,"4"
"2015-06-22 00:00:00",739000,"4"
"2015-06-22 00:00:00",415000,"3"
"2015-06-23 00:00:00",467000,"3"
"2015-06-23 00:00:00",505000,"3"
"2015-06-23 00:00:00",510000,"4"
"2015-06-23 00:00:00",628500,"4"
"2015-06-23 00:00:00",725000,"4"
"2015-06-23 00:00:00",730000,"3"
"2015-06-23 00:00:00",302500,"1"
"2015-06-23 00:00:00",382500,"2"
"2015-06-23 00:00:00",515000,"1"
"2015-06-24 00:00:00",420000,"3"
"2015-06-24 00:00:00",475000,"4"
"2015-06-24 00:00:00",487000,"4"
"2015-06-24 00:00:00",550000,"3"
"2015-06-24 00:00:00",551600,"3"
"2015-06-24 00:00:00",593000,"4"
"2015-06-24 00:00:00",620000,"4"
"2015-06-24 00:00:00",686000,"3"
"2015-06-24 00:00:00",760000,"4"
"2015-06-24 00:00:00",785000,"5"
"2015-06-24 00:00:00",790000,"4"
"2015-06-24 00:00:00",901000,"2"
"2015-06-25 00:00:00",375000,"3"
"2015-06-25 00:00:00",400000,"3"
"2015-06-25 00:00:00",413000,"3"
"2015-06-25 00:00:00",430000,"3"
"2015-06-25 00:00:00",445000,"4"
"2015-06-25 00:00:00",452000,"3"
"2015-06-25 00:00:00",485000,"3"
"2015-06-25 00:00:00",545000,"5"
"2015-06-25 00:00:00",565000,"3"
"2015-06-25 00:00:00",620000,"3"
"2015-06-25 00:00:00",1750000,"4"
"2015-06-25 00:00:00",245000,"1"
"2015-06-25 00:00:00",360000,"1"
"2015-06-25 00:00:00",390000,"2"
"2015-06-26 00:00:00",349000,"3"
"2015-06-26 00:00:00",420000,"3"
"2015-06-26 00:00:00",505000,"3"
"2015-06-26 00:00:00",505350,"4"
"2015-06-26 00:00:00",573000,"4"
"2015-06-26 00:00:00",590000,"4"
"2015-06-26 00:00:00",750000,"4"
"2015-06-26 00:00:00",790000,"4"
"2015-06-26 00:00:00",250000,"1"
"2015-06-26 00:00:00",270000,"2"
"2015-06-26 00:00:00",285000,"1"
"2015-06-26 00:00:00",338000,"1"
"2015-06-26 00:00:00",350000,"2"
"2015-06-26 00:00:00",445000,"1"
"2015-06-27 00:00:00",446000,"3"
"2015-06-27 00:00:00",499000,"3"
"2015-06-27 00:00:00",565000,"4"
"2015-06-27 00:00:00",567000,"3"
"2015-06-27 00:00:00",610000,"4"
"2015-06-27 00:00:00",633000,"4"
"2015-06-27 00:00:00",795000,"3"
"2015-06-27 00:00:00",860000,"4"
"2015-06-27 00:00:00",862000,"5"
"2015-06-27 00:00:00",1100000,"3"
"2015-06-27 00:00:00",1190000,"4"
"2015-06-27 00:00:00",940000,"3"
"2015-06-29 00:00:00",460000,"3"
"2015-06-29 00:00:00",520000,"4"
"2015-06-29 00:00:00",562000,"4"
"2015-06-29 00:00:00",573100,"4"
"2015-06-29 00:00:00",595000,"4"
"2015-06-29 00:00:00",638500,"3"
"2015-06-29 00:00:00",695000,"4"
"2015-06-29 00:00:00",867000,"4"
"2015-06-29 00:00:00",356500,"2"
"2015-06-30 00:00:00",305500,"3"
"2015-06-30 00:00:00",387550,"3"
"2015-06-30 00:00:00",515000,"4"
"2015-06-30 00:00:00",530000,"3"
"2015-06-30 00:00:00",1150000,"4"
"2015-06-30 00:00:00",341681,"1"
"2015-06-30 00:00:00",600000,"2"
"2015-06-30 00:00:00",785000,"2"
"2015-07-01 00:00:00",310000,"2"
"2015-07-01 00:00:00",415000,"3"
"2015-07-01 00:00:00",490126,"4"
"2015-07-01 00:00:00",550000,"4"
"2015-07-01 00:00:00",585000,"5"
"2015-07-01 00:00:00",786500,"5"
"2015-07-01 00:00:00",1292000,"4"
"2015-07-01 00:00:00",435000,"1"
"2015-07-01 00:00:00",599000,"2"
"2015-07-02 00:00:00",483000,"4"
"2015-07-02 00:00:00",510000,"3"
"2015-07-02 00:00:00",566500,"4"
"2015-07-02 00:00:00",572000,"3"
"2015-07-02 00:00:00",712000,"3"
"2015-07-02 00:00:00",717500,"4"
"2015-07-02 00:00:00",210000,"1"
"2015-07-02 00:00:00",310000,"1"
"2015-07-02 00:00:00",365000,"2"
"2015-07-03 00:00:00",395000,"3"
"2015-07-03 00:00:00",430000,"3"
"2015-07-03 00:00:00",480000,"3"
"2015-07-03 00:00:00",480000,"3"
"2015-07-03 00:00:00",547500,"3"
"2015-07-03 00:00:00",575000,"4"
"2015-07-03 00:00:00",269000,"1"
"2015-07-03 00:00:00",365000,"2"
"2015-07-03 00:00:00",416500,"2"
"2015-07-04 00:00:00",453000,"3"
"2015-07-04 00:00:00",485000,"4"
"2015-07-04 00:00:00",493000,"3"
"2015-07-04 00:00:00",552000,"3"
"2015-07-04 00:00:00",571000,"4"
"2015-07-04 00:00:00",574000,"3"
"2015-07-04 00:00:00",582000,"4"
"2015-07-04 00:00:00",595000,"2"
"2015-07-04 00:00:00",736000,"4"
"2015-07-04 00:00:00",740000,"4"
"2015-07-04 00:00:00",815000,"3"
"2015-07-04 00:00:00",880000,"3"
"2015-07-04 00:00:00",495000,"2"
"2015-07-05 00:00:00",560000,"4"
"2015-07-06 00:00:00",328000,"3"
"2015-07-06 00:00:00",489090,"3"
"2015-07-06 00:00:00",600000,"4"
"2015-07-06 00:00:00",260000,"1"
"2015-07-06 00:00:00",275000,"2"
"2015-07-06 00:00:00",285000,"1"
"2015-07-06 00:00:00",470000,"3"
"2015-07-07 00:00:00",325000,"3"
"2015-07-07 00:00:00",410000,"3"
"2015-07-07 00:00:00",470000,"3"
"2015-07-07 00:00:00",487000,"3"
"2015-07-07 00:00:00",545000,"3"
"2015-07-07 00:00:00",551500,"4"
"2015-07-07 00:00:00",681001,"4"
"2015-07-07 00:00:00",840000,"4"
"2015-07-07 00:00:00",395000,"2"
"2015-07-08 00:00:00",415000,"3"
"2015-07-08 00:00:00",450000,"3"
"2015-07-08 00:00:00",470000,"3"
"2015-07-08 00:00:00",518000,"3"
"2015-07-08 00:00:00",595000,"3"
"2015-07-08 00:00:00",595000,"4"
"2015-07-08 00:00:00",560000,"3"
"2015-07-08 00:00:00",578000,"3"
"2015-07-08 00:00:00",655000,"2"
"2015-07-09 00:00:00",529000,"4"
"2015-07-09 00:00:00",529000,"4"
"2015-07-09 00:00:00",530000,"4"
"2015-07-09 00:00:00",1030000,"5"
"2015-07-10 00:00:00",435000,"3"
"2015-07-10 00:00:00",510000,"3"
"2015-07-10 00:00:00",802415,"3"
"2015-07-10 00:00:00",930000,"5"
"2015-07-10 00:00:00",997585,"4"
"2015-07-10 00:00:00",278000,"2"
"2015-07-10 00:00:00",410000,"2"
"2015-07-10 00:00:00",790000,"2"
"2015-07-11 00:00:00",461000,"4"
"2015-07-11 00:00:00",487000,"3"
"2015-07-11 00:00:00",520000,"4"
"2015-07-11 00:00:00",537000,"4"
"2015-07-11 00:00:00",625000,"3"
"2015-07-11 00:00:00",681000,"5"
"2015-07-11 00:00:00",875000,"3"
"2015-07-11 00:00:00",1010000,"4"
"2015-07-13 00:00:00",435000,"3"
"2015-07-13 00:00:00",442500,"3"
"2015-07-13 00:00:00",449000,"4"
"2015-07-13 00:00:00",451000,"3"
"2015-07-13 00:00:00",461000,"3"
"2015-07-13 00:00:00",465000,"3"
"2015-07-13 00:00:00",577000,"3"
"2015-07-13 00:00:00",290000,"2"
"2015-07-13 00:00:00",347500,"1"
"2015-07-13 00:00:00",860000,"3"
"2015-07-14 00:00:00",365000,"3"
"2015-07-14 00:00:00",675750,"4"
"2015-07-14 00:00:00",880000,"4"
"2015-07-14 00:00:00",880000,"5"
"2015-07-14 00:00:00",190000,"1"
"2015-07-15 00:00:00",375000,"2"
"2015-07-15 00:00:00",379100,"3"
"2015-07-15 00:00:00",391250,"3"
"2015-07-15 00:00:00",410000,"3"
"2015-07-15 00:00:00",412000,"3"
"2015-07-15 00:00:00",412500,"4"
"2015-07-15 00:00:00",442500,"3"
"2015-07-15 00:00:00",515000,"3"
"2015-07-15 00:00:00",580000,"4"
"2015-07-15 00:00:00",590000,"4"
"2015-07-15 00:00:00",596000,"4"
"2015-07-15 00:00:00",603000,"4"
"2015-07-15 00:00:00",770000,"4"
"2015-07-15 00:00:00",832500,"3"
"2015-07-15 00:00:00",862000,"3"
"2015-07-15 00:00:00",1190000,"4"
"2015-07-16 00:00:00",390000,"2"
"2015-07-17 00:00:00",375000,"3"
"2015-07-17 00:00:00",420000,"3"
"2015-07-17 00:00:00",435000,"3"
"2015-07-17 00:00:00",440000,"3"
"2015-07-17 00:00:00",490000,"4"
"2015-07-17 00:00:00",500000,"3"
"2015-07-17 00:00:00",586560,"4"
"2015-07-17 00:00:00",608000,"4"
"2015-07-17 00:00:00",660000,"5"
"2015-07-17 00:00:00",700000,"4"
"2015-07-17 00:00:00",770000,"3"
"2015-07-17 00:00:00",802350,"3"
"2015-07-17 00:00:00",2100000,"5"
"2015-07-17 00:00:00",313000,"1"
"2015-07-17 00:00:00",387000,"2"
"2015-07-17 00:00:00",470000,"1"
"2015-07-17 00:00:00",522000,"3"
"2015-07-18 00:00:00",405000,"3"
"2015-07-18 00:00:00",500000,"4"
"2015-07-18 00:00:00",517500,"4"
"2015-07-18 00:00:00",520000,"3"
"2015-07-18 00:00:00",537500,"4"
"2015-07-18 00:00:00",610000,"3"
"2015-07-18 00:00:00",621000,"3"
"2015-07-18 00:00:00",670000,"4"
"2015-07-18 00:00:00",690000,"4"
"2015-07-18 00:00:00",741000,"3"
"2015-07-18 00:00:00",750000,"3"
"2015-07-18 00:00:00",780000,"3"
"2015-07-18 00:00:00",795000,"5"
"2015-07-18 00:00:00",800000,"3"
"2015-07-18 00:00:00",860000,"4"
"2015-07-18 00:00:00",905000,"4"
"2015-07-20 00:00:00",463000,"3"
"2015-07-20 00:00:00",470000,"3"
"2015-07-20 00:00:00",525000,"4"
"2015-07-20 00:00:00",575000,"4"
"2015-07-20 00:00:00",623500,"4"
"2015-07-20 00:00:00",630000,"4"
"2015-07-20 00:00:00",725000,"4"
"2015-07-20 00:00:00",865000,"4"
"2015-07-20 00:00:00",485000,"3"
"2015-07-21 00:00:00",392000,"2"
"2015-07-21 00:00:00",480000,"4"
"2015-07-21 00:00:00",619000,"4"
"2015-07-21 00:00:00",625000,"4"
"2015-07-21 00:00:00",626000,"4"
"2015-07-21 00:00:00",740000,"4"
"2015-07-21 00:00:00",800000,"4"
"2015-07-22 00:00:00",395000,"3"
"2015-07-22 00:00:00",414000,"3"
"2015-07-22 00:00:00",420000,"3"
"2015-07-22 00:00:00",435000,"3"
"2015-07-22 00:00:00",485000,"4"
"2015-07-22 00:00:00",485000,"3"
"2015-07-22 00:00:00",500000,"4"
"2015-07-22 00:00:00",525000,"3"
"2015-07-22 00:00:00",568000,"4"
"2015-07-22 00:00:00",660000,"4"
"2015-07-22 00:00:00",850000,"4"
"2015-07-22 00:00:00",389900,"1"
"2015-07-22 00:00:00",405000,"1"
"2015-07-22 00:00:00",625000,"2"
"2015-07-23 00:00:00",405500,"3"
"2015-07-23 00:00:00",445000,"3"
"2015-07-23 00:00:00",460000,"3"
"2015-07-23 00:00:00",462000,"3"
"2015-07-23 00:00:00",465000,"4"
"2015-07-23 00:00:00",470000,"3"
"2015-07-23 00:00:00",530000,"4"
"2015-07-23 00:00:00",530000,"4"
"2015-07-23 00:00:00",590000,"4"
"2015-07-23 00:00:00",625000,"4"
"2015-07-23 00:00:00",641000,"3"
"2015-07-23 00:00:00",642000,"4"
"2015-07-23 00:00:00",650000,"3"
"2015-07-23 00:00:00",658000,"5"
"2015-07-23 00:00:00",525000,"2"
"2015-07-24 00:00:00",382500,"2"
"2015-07-24 00:00:00",440000,"3"
"2015-07-24 00:00:00",449000,"3"
"2015-07-24 00:00:00",573000,"4"
"2015-07-24 00:00:00",600000,"4"
"2015-07-24 00:00:00",659950,"4"
"2015-07-24 00:00:00",669000,"4"
"2015-07-24 00:00:00",743000,"4"
"2015-07-24 00:00:00",855000,"4"
"2015-07-24 00:00:00",901259,"5"
"2015-07-24 00:00:00",972000,"4"
"2015-07-24 00:00:00",980000,"5"
"2015-07-24 00:00:00",1800000,"4"
"2015-07-24 00:00:00",2200000,"5"
"2015-07-24 00:00:00",275000,"2"
"2015-07-24 00:00:00",337500,"2"
"2015-07-24 00:00:00",420256,"2"
"2015-07-24 00:00:00",482500,"2"
"2015-07-25 00:00:00",420000,"3"
"2015-07-25 00:00:00",600000,"4"
"2015-07-25 00:00:00",616000,"3"
"2015-07-25 00:00:00",645000,"3"
"2015-07-25 00:00:00",700000,"3"
"2015-07-25 00:00:00",720000,"5"
"2015-07-25 00:00:00",732000,"3"
"2015-07-25 00:00:00",790000,"4"
"2015-07-25 00:00:00",805000,"4"
"2015-07-25 00:00:00",815000,"4"
"2015-07-25 00:00:00",1180000,"4"
"2015-07-25 00:00:00",1740000,"5"
"2015-07-27 00:00:00",350000,"3"
"2015-07-27 00:00:00",437000,"3"
"2015-07-27 00:00:00",470000,"3"
"2015-07-27 00:00:00",477500,"4"
"2015-07-27 00:00:00",630000,"4"
"2015-07-27 00:00:00",685000,"3"
"2015-07-27 00:00:00",820000,"4"
"2015-07-27 00:00:00",947500,"4"
"2015-07-28 00:00:00",415000,"3"
"2015-07-28 00:00:00",452500,"2"
"2015-07-28 00:00:00",511000,"3"
"2015-07-28 00:00:00",610000,"3"
"2015-07-28 00:00:00",635000,"3"
"2015-07-28 00:00:00",695000,"4"
"2015-07-28 00:00:00",732000,"3"
"2015-07-28 00:00:00",790500,"5"
"2015-07-28 00:00:00",1010000,"4"
"2015-07-28 00:00:00",1270000,"5"
"2015-07-28 00:00:00",1730000,"5"
"2015-07-28 00:00:00",369000,"2"
"2015-07-28 00:00:00",465000,"2"
"2015-07-28 00:00:00",540000,"3"
"2015-07-29 00:00:00",396000,"3"
"2015-07-29 00:00:00",490000,"3"
"2015-07-29 00:00:00",730000,"4"
"2015-07-29 00:00:00",791000,"5"
"2015-07-29 00:00:00",831000,"3"
"2015-07-29 00:00:00",252500,"2"
"2015-07-29 00:00:00",389000,"3"
"2015-07-29 00:00:00",465000,"2"
"2015-07-30 00:00:00",395000,"3"
"2015-07-30 00:00:00",438000,"3"
"2015-07-30 00:00:00",470000,"4"
"2015-07-30 00:00:00",565000,"4"
"2015-07-30 00:00:00",256500,"1"
"2015-07-30 00:00:00",585000,"1"
"2015-07-31 00:00:00",215000,"2"
"2015-07-31 00:00:00",420000,"3"
"2015-07-31 00:00:00",435000,"3"
"2015-07-31 00:00:00",436000,"3"
"2015-07-31 00:00:00",445000,"3"
"2015-07-31 00:00:00",470000,"4"
"2015-07-31 00:00:00",475000,"3"
"2015-07-31 00:00:00",475000,"4"
"2015-07-31 00:00:00",511000,"3"
"2015-07-31 00:00:00",520000,"4"
"2015-07-31 00:00:00",541000,"3"
"2015-07-31 00:00:00",570000,"4"
"2015-07-31 00:00:00",635000,"3"
"2015-07-31 00:00:00",1225000,"4"
"2015-07-31 00:00:00",298000,"1"
"2015-07-31 00:00:00",310000,"1"
"2015-07-31 00:00:00",365000,"2"
"2015-07-31 00:00:00",507000,"2"
"2015-08-01 00:00:00",457000,"3"
"2015-08-01 00:00:00",516000,"4"
"2015-08-01 00:00:00",555000,"3"
"2015-08-01 00:00:00",612000,"4"
"2015-08-01 00:00:00",612000,"4"
"2015-08-01 00:00:00",615000,"3"
"2015-08-01 00:00:00",636000,"3"
"2015-08-01 00:00:00",705000,"4"
"2015-08-01 00:00:00",836000,"4"
"2015-08-01 00:00:00",900000,"4"
"2015-08-01 00:00:00",909000,"4"
"2015-08-01 00:00:00",960000,"3"
"2015-08-01 00:00:00",990000,"4"
"2015-08-01 00:00:00",1210000,"4"
"2015-08-01 00:00:00",1292000,"5"
"2015-08-03 00:00:00",382000,"3"
"2015-08-03 00:00:00",485000,"4"
"2015-08-03 00:00:00",587500,"3"
"2015-08-03 00:00:00",920000,"3"
"2015-08-03 00:00:00",515000,"2"
"2015-08-04 00:00:00",378500,"3"
"2015-08-04 00:00:00",388000,"3"
"2015-08-04 00:00:00",400000,"3"
"2015-08-04 00:00:00",440000,"3"
"2015-08-04 00:00:00",442000,"3"
"2015-08-04 00:00:00",474000,"4"
"2015-08-04 00:00:00",585000,"4"
"2015-08-04 00:00:00",660000,"5"
"2015-08-04 00:00:00",697000,"4"
"2015-08-04 00:00:00",705000,"4"
"2015-08-04 00:00:00",307000,"2"
"2015-08-04 00:00:00",369500,"1"
"2015-08-04 00:00:00",370000,"1"
"2015-08-05 00:00:00",365000,"3"
"2015-08-05 00:00:00",385000,"3"
"2015-08-05 00:00:00",420000,"3"
"2015-08-05 00:00:00",455000,"3"
"2015-08-05 00:00:00",472850,"3"
"2015-08-05 00:00:00",502000,"2"
"2015-08-05 00:00:00",550000,"3"
"2015-08-05 00:00:00",565000,"3"
"2015-08-05 00:00:00",575000,"4"
"2015-08-05 00:00:00",740000,"5"
"2015-08-05 00:00:00",925000,"3"
"2015-08-05 00:00:00",1020000,"4"
"2015-08-05 00:00:00",395000,"1"
"2015-08-05 00:00:00",395000,"1"
"2015-08-06 00:00:00",447500,"3"
"2015-08-06 00:00:00",465000,"3"
"2015-08-06 00:00:00",482500,"3"
"2015-08-06 00:00:00",495000,"3"
"2015-08-06 00:00:00",497000,"3"
"2015-08-06 00:00:00",605000,"5"
"2015-08-06 00:00:00",666500,"4"
"2015-08-06 00:00:00",773000,"4"
"2015-08-06 00:00:00",790000,"4"
"2015-08-06 00:00:00",275000,"2"
"2015-08-06 00:00:00",439000,"3"
"2015-08-06 00:00:00",675000,"3"
"2015-08-07 00:00:00",333000,"2"
"2015-08-07 00:00:00",399000,"3"
"2015-08-07 00:00:00",400000,"3"
"2015-08-07 00:00:00",402600,"3"
"2015-08-07 00:00:00",420000,"3"
"2015-08-07 00:00:00",450000,"3"
"2015-08-07 00:00:00",470000,"3"
"2015-08-07 00:00:00",487000,"4"
"2015-08-07 00:00:00",500000,"3"
"2015-08-07 00:00:00",535000,"4"
"2015-08-07 00:00:00",610000,"4"
"2015-08-07 00:00:00",630000,"4"
"2015-08-07 00:00:00",634000,"4"
"2015-08-07 00:00:00",720000,"3"
"2015-08-07 00:00:00",825000,"4"
"2015-08-07 00:00:00",350000,"2"
"2015-08-08 00:00:00",495000,"4"
"2015-08-08 00:00:00",505000,"3"
"2015-08-08 00:00:00",535000,"4"
"2015-08-08 00:00:00",608000,"4"
"2015-08-08 00:00:00",630000,"4"
"2015-08-08 00:00:00",658000,"3"
"2015-08-08 00:00:00",720000,"4"
"2015-08-08 00:00:00",739000,"4"
"2015-08-08 00:00:00",808000,"4"
"2015-08-08 00:00:00",855000,"4"
"2015-08-08 00:00:00",907500,"3"
"2015-08-08 00:00:00",1800000,"4"
"2015-08-08 00:00:00",1900000,"4"
"2015-08-09 00:00:00",620000,"2"
"2015-08-10 00:00:00",429950,"3"
"2015-08-10 00:00:00",490000,"4"
"2015-08-10 00:00:00",560000,"4"
"2015-08-10 00:00:00",595000,"3"
"2015-08-10 00:00:00",650000,"4"
"2015-08-10 00:00:00",685000,"5"
"2015-08-10 00:00:00",800000,"4"
"2015-08-10 00:00:00",257000,"2"
"2015-08-10 00:00:00",360000,"2"
"2015-08-11 00:00:00",422500,"3"
"2015-08-11 00:00:00",491700,"2"
"2015-08-11 00:00:00",550000,"4"
"2015-08-11 00:00:00",572000,"4"
"2015-08-11 00:00:00",595000,"5"
"2015-08-11 00:00:00",1060000,"3"
"2015-08-11 00:00:00",1550000,"4"
"2015-08-11 00:00:00",595000,"2"
"2015-08-12 00:00:00",350000,"3"
"2015-08-12 00:00:00",380500,"3"
"2015-08-12 00:00:00",400000,"3"
"2015-08-12 00:00:00",410000,"2"
"2015-08-12 00:00:00",420000,"3"
"2015-08-12 00:00:00",430000,"3"
"2015-08-12 00:00:00",432000,"2"
"2015-08-12 00:00:00",475000,"3"
"2015-08-12 00:00:00",512200,"3"
"2015-08-12 00:00:00",605000,"4"
"2015-08-12 00:00:00",620200,"4"
"2015-08-12 00:00:00",625000,"3"
"2015-08-12 00:00:00",674000,"3"
"2015-08-12 00:00:00",694000,"4"
"2015-08-12 00:00:00",800000,"4"
"2015-08-12 00:00:00",951000,"4"
"2015-08-12 00:00:00",340000,"1"
"2015-08-12 00:00:00",386000,"2"
"2015-08-12 00:00:00",445000,"2"
"2015-08-13 00:00:00",215000,"1"
"2015-08-13 00:00:00",420000,"3"
"2015-08-13 00:00:00",430000,"3"
"2015-08-13 00:00:00",465000,"4"
"2015-08-13 00:00:00",467750,"3"
"2015-08-13 00:00:00",475000,"3"
"2015-08-13 00:00:00",585000,"4"
"2015-08-13 00:00:00",625000,"4"
"2015-08-13 00:00:00",625500,"4"
"2015-08-13 00:00:00",649000,"4"
"2015-08-13 00:00:00",365000,"2"
"2015-08-13 00:00:00",380000,"1"
"2015-08-14 00:00:00",418000,"3"
"2015-08-14 00:00:00",447000,"3"
"2015-08-14 00:00:00",451000,"3"
"2015-08-14 00:00:00",507000,"4"
"2015-08-14 00:00:00",525000,"4"
"2015-08-14 00:00:00",535000,"4"
"2015-08-14 00:00:00",580500,"4"
"2015-08-14 00:00:00",649999,"4"
"2015-08-14 00:00:00",720000,"4"
